species_name,trait_class,trait_name,standard_name,method_name,model_name,value,value_type,precision,precision_type,sample_size,sex,location,reference_doi
species_759,Relationships,,,,,0.00054,raw_value,,,169,,"Sakthikulangara fishing harbour (Quilon), Kerala, Southwest India",
species_759,Relationships,,,,,3.55,raw_value,,,169,,"Sakthikulangara fishing harbour (Quilon), Kerala, Southwest India",
species_766,,,,,,,,,,,,,
species_766,Length,,,,,55,max,,,1,,"Tricomalee Outer Harbour near Norway Inlet, Southwest Bay of Bengal (Sri Lanka)",
species_767,,,,,,,,,,,,,
species_767,Length,,,,,287,max,,,1,,Indonesia,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,,,,,,,,,,,,,
species_736,Ecological Role,,,,,Medium,mean,,,,,"Biscayne Bay, Florida",
species_736,Ecological Role,,,,,Medium,mean,,,,,"Biscayne Bay, Florida",
species_736,Ecological Role,,,,,High,mean,,,,,Great Barrier Reef,
species_736,Ecological Role,,,,,Medium,mean,,,,,Great Barrier Reef,
species_736,Ecological Role,,,,,Medium,mean,,,,,Great Barrier Reef,
species_736,Ecological Role,,,,,Medium,mean,,,,,Great Barrier Reef,
species_736,Length,,,,,224,raw_value,,,6,,Campeche,
species_736,Length,,,,,272,raw_value,,,6,,Campeche,
species_736,Length,,,,,274,raw_value,,,6,,Campeche,
species_736,Length,,,,,280,raw_value,,,6,,Campeche,
species_736,Length,,,,,65,raw_value,,,12,,Campeche,
species_736,Relationships,,,,,1.0347,raw_value,,,12,,Campeche,
species_736,Relationships,,,,,1.2476,raw_value,,,12,,Campeche,
species_736,Reproduction,,,,,18,raw_value,,,1,,"Bimini, Bahamas",
species_736,Age,,,,,8.3,max,,,55,,"Florida Keys & Bimini, Bahamas",
species_736,Age,,,,,20.2,max,,,55,,"Florida Keys & Bimini, Bahamas",
species_736,Length,,,,,225,raw_value,,,,,"Florida Keys & Bimini, Bahamas",
species_736,Length,,,,,240,raw_value,,,,,"Florida Keys & Bimini, Bahamas",
species_736,Growth,,,,,0.057,raw_value,,,55,,"Florida Keys & Bimini, Bahamas",
species_736,Growth,,,,,317.65,raw_value,,,55,,"Florida Keys & Bimini, Bahamas",
species_736,Growth,,,,,-2.302,raw_value,,,55,,"Florida Keys & Bimini, Bahamas",
species_736,Growth,,,,,0.055,raw_value,,,25,,"Florida Keys & Bimini, Bahamas",
species_736,Growth,,,,,323,raw_value,,,25,,"Florida Keys & Bimini, Bahamas",
species_736,Growth,,,,,-2.314,raw_value,,,25,,"Florida Keys & Bimini, Bahamas",
species_736,Growth,,,,,0.06,raw_value,,,29,,"Florida Keys & Bimini, Bahamas",
species_736,Growth,,,,,310.1,raw_value,,,29,,"Florida Keys & Bimini, Bahamas",
species_736,Growth,,,,,-2.253,raw_value,,,29,,"Florida Keys & Bimini, Bahamas",
species_736,Age,,,,,20,max,,,55,,"Florida Keys & Bimini, Bahamas",
species_736,Growth,,,,,0.034,raw_value,,,,,"Florida Keys & Bimini, Bahamas",
species_736,Age,,,,,11.6,raw_value,,,25,,"Florida Keys & Bimini, Bahamas",
species_736,Age,,,,,12.7,raw_value,,,29,,"Florida Keys & Bimini, Bahamas",
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,,,,,,,,,,,,,
species_737,Growth,,,,,0.312,mean,,,236,,Northeastern Brazil,
species_737,Growth,,,,,313.4,mean,,,236,,Northeastern Brazil,
species_737,Growth,,,,,360.3,mean,,,236,,Northeastern Brazil,
species_737,Growth,,,,,-0.145,mean,,,236,,Northeastern Brazil,
species_737,Growth,,,,,331.9,mean,17.92,95% Confidence Interval,,,Northeastern Brazil,
species_737,Growth,,,,,0.172,mean,0.043,95% Confidence Interval,,,Northeastern Brazil,
species_737,Growth,,,,,-2.246,mean,1.022,95% Confidence Interval,,,Northeastern Brazil,
species_737,Growth,,,,,321.1,mean,10.8,95% Confidence Interval,,,Northeastern Brazil ,
species_737,Growth,,,,,0.229,mean,0.026,95% Confidence Interval,,,Northeastern Brazil,
species_737,Growth,,,,,-0.678,mean,0.178,95% Confidence Interval,,,Northeastern Brazil,
species_737,Length,,,,,56.4,raw_value,,,,,Northeastern Brazil,
species_737,Growth,,,,,0.14,mean,0.09,95% Confidence Interval,113,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Growth,,,,,-1.30,mean,-1.98,95% Confidence Interval,113,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Growth,,,,,334.7,mean,238,95% Confidence Interval,84,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Growth,,,,,0.11,mean,0.06,95% Confidence Interval,84,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Growth,,,,,-2.19,mean,-3.49,95% Confidence Interval,84,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Length,,,,,292.1,max,,,1,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Length,,,,,313,max,,,1,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Length,,,,,201.4,mean,162.6,95% Confidence Interval,120,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Length,,,,,194.4,mean,151.6,95% Confidence Interval,85,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Length,,,,,210.8,raw_value,,,1,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Growth,,,,,7.9,mean,,standard error,2,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Reproduction,,,,,55,raw_value,,,1,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Reproduction,,,,,45,max,,,1,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Age,,,,,14,max,,,1,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Age,,,,,16,max,,,1,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Age,,,,,7,raw_value,,,113,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Age,,,,,6,raw_value,,,84,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Reproduction,,,,,October (Spring),raw_value,,,1,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Growth,,,,,311.6,mean,264.7,95% Confidence Interval,197,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Growth,,,,,0.12,mean,0.08,95% Confidence Interval,197,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Growth,,,,,-1.66,mean,-2.36,95% Confidence Interval,197,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Growth,,,,,294.6,mean,255.9,95% Confidence Interval,113,,"Cape Point to Port Elizabeth, some frozen from Table Bay to Port Elizabeth",
species_737,Growth,,,,,401.55,mean,57.38,standard error,54,,"Adriatic Sea, Ionian Sea, Aegean Sea & Levantine Basin",
species_737,Growth,,,,,0.13,mean,0.04,standard error,54,,"Adriatic Sea, Ionian Sea, Aegean Sea & Levantine Basin",
species_737,Growth,,,,,-0.62,mean,0.39,standard error,54,,"Adriatic Sea, Ionian Sea, Aegean Sea & Levantine Basin",
species_737,Length,,,,,330,max,,,1,,"Adriatic Sea, Ionian Sea, Aegean Sea & Levantine Basin",
species_737,Length,,,,,349,max,,,1,,"Adriatic Sea, Ionian Sea, Aegean Sea & Levantine Basin",
species_737,Length,,,,,202.9,mean,,,323,,"Adriatic Sea, Ionian Sea, Aegean Sea & Levantine Basin",
species_737,Length,,,,,214.7,mean,,,178,,"Adriatic Sea, Ionian Sea, Aegean Sea & Levantine Basin",
species_737,Age,,,,,4.9,raw_value,,,870,,"Adriatic Sea, Ionian Sea, Aegean Sea & Levantine Basin",
species_737,Age,,,,,5.5,raw_value,,,870,,"Adriatic Sea, Ionian Sea, Aegean Sea & Levantine Basin",
species_737,Age,,,,,12,,,,1,,"Adriatic Sea, Ionian Sea, Aegean Sea & Levantine Basin",
species_737,Length,,,,,187,raw_value,,,323,,"Adriatic Sea, Ionian Sea, Aegean Sea & Levantine Basin",
species_737,Length,,,,,203,raw_value,,,178,,"Adriatic Sea, Ionian Sea, Aegean Sea & Levantine Basin",
species_737,Length,,,,,30.6,raw_value,,,54,,"Adriatic Sea, Ionian Sea, Aegean Sea & Levantine Basin",
species_737,Ecological Role,,,,,Low,mean,,,,,Global,
species_737,Ecological Role,,,,,High,mean,,,,,Global,
species_737,Ecological Role,,,,,Medium,mean,,,,,Eastern Pacific Coast to Hawaii,
species_737,Ecological Role,,,,,High,mean,,,,,Eastern Pacific Coast to Hawaii,
species_737,Ecological Role,,,,,Medium,mean,,,,,Eastern Pacific Coast to Hawaii,
species_737,Ecological Role,,,,,High,mean,,,,,Eastern Pacific Coast to Hawaii,
species_737,Ecological Role,,,,,High,mean,,,,,Central Pacific south of Hawaii,
species_737,Ecological Role,,,,,Medium,mean,,,,,Central Pacific south of Hawaii,
species_737,Ecological Role,,,,,High,mean,,,,,Central Pacific south of Hawaii,
species_737,Ecological Role,,,,,Medium,mean,,,,,Central Pacific south of Hawaii,
species_737,Length,,,,,312,max,,,1,,"Cape Hatteras, NC & Gulf of Maine",
species_737,Growth,,,,,15,raw_value,,,2,,"Cape Hatteras, NC & Gulf of Maine",
species_737,Age,,,,,15,max,,,119,,"Cape Hatteras, NC & Gulf of Maine",
species_737,Age,,,,,16,max,,,287,,"Cape Hatteras, NC & Gulf of Maine",
species_737,Age,,,,,4,raw_value,,range,,,"Cape Hatteras, NC & Gulf of Maine",
species_737,Age,,,,,5,raw_value,,,,,"Cape Hatteras, NC & Gulf of Maine",
species_737,Age,,,,,20.7,max,,,,,"Cape Hatteras, NC & Gulf of Maine",
species_737,Growth,,,,,286.8,mean,7.32,95% Confidence Interval,411,,"Cape Hatteras, NC & Gulf of Maine",
species_737,Growth,,,,,0.17,mean,0.01,95% Confidence Interval,411,,"Cape Hatteras, NC & Gulf of Maine",
species_737,Growth,,,,,-1.43,mean,0.2,95% Confidence Interval,411,,"Cape Hatteras, NC & Gulf of Maine",
species_737,Growth,,,,,282.3,mean,7.15,95% Confidence Interval,287,,"Cape Hatteras, NC & Gulf of Maine",
species_737,Growth,,,,,0.18,mean,0.02,95% Confidence Interval,287,,"Cape Hatteras, NC & Gulf of Maine",
species_737,Growth,,,,,-1.35,mean,0.23,95% Confidence Interval,287,,"Cape Hatteras, NC & Gulf of Maine",
species_737,Growth,,,,,310.8,mean,34.8,95% Confidence Interval,119,,"Cape Hatteras, NC & Gulf of Maine",
species_737,Growth,,,,,0.13,mean,0.03,95% Confidence Interval,119,,"Cape Hatteras, NC & Gulf of Maine",
species_737,Growth,,,,,-1.77,mean,0.5,,119,,"Cape Hatteras, NC & Gulf of Maine",
species_737,Growth,,,,,302.4,mean,,,43,,"Cape Hatteras, NC & Gulf of Maine",
species_737,Growth,,,,,0.23,mean,,,43,,"Cape Hatteras, NC & Gulf of Maine",
species_737,Growth,,,,,-0.69,mean,,,43,,"Cape Hatteras, NC & Gulf of Maine",
species_737,Growth,,,,,0,min,,range,,,Northeastern Brazil,
species_737,Relationships,,,,,1.1211,raw_value,,,122,,Northeastern Brazil,
species_737,Relationships,,,,,0.08044,raw_value,,,122,,Northeastern Brazil,
species_737,Length,,,,,310,max,,,1,,Northeastern Brazil,
species_737,Length,,,,,283,max,,,1,,Northeastern Brazil,
species_737,Length,,,,,225,raw_value,,,,,Northeastern Brazil,
species_737,Length,,,,,228,raw_value,,,,,Northeastern Brazil,
species_737,Growth,,,,,352.1,mean,6.14,95% Confidence Interval,236,,Northeastern Brazil,
species_737,Growth,,,,,0.157,mean,0.007,95% Confidence Interval,236,,Northeastern Brazil,
species_737,Growth,,,,,-1.01,mean,0.075,95% Confidence Interval,236,,Northeastern Brazil,
species_737,Growth,,,,,299.85,mean,,,122,,Baja California peninsula,
species_737,Growth,,,,,225,min,,range,122,,Baja California peninsula,
species_737,Growth,,,,,237.5,mean,,,62,,Baja California peninsula,
species_737,Growth,,,,,160,min,,range,62,,Baja California peninsula,
species_737,Growth,,,,,303.4,mean,,,184,,Baja California peninsula,
species_737,Growth,,,,,235,min,,range,184,,Baja California peninsula,
species_737,Growth,,,,,0.1,mean,,,122,,Baja California peninsula,
species_737,Growth,,,,,0.06,min,,range,122,,Baja California peninsula,
species_737,Growth,,,,,0.15,mean,,,62,,Baja California peninsula,
species_737,Growth,,,,,0.08,min,,range,62,,Baja California peninsula,
species_737,Growth,,,,,0.1,mean,,,184,,Baja California peninsula,
species_737,Growth,,,,,0.06,min,,range,184,,Baja California peninsula,
species_737,Growth,,,,,-2.44,mean,,,122,,Baja California peninsula,
species_737,Growth,,,,,-2.15,mean,,,62,,Baja California peninsula,
species_737,Growth,,,,,-2.68,mean,,,184,,Baja California peninsula,
species_737,Growth,,,,,73,mean,,,149,,Baja California peninsula,
species_737,Length,,,,,196,mean,191,95% Confidence Interval,402,,Baja California peninsula,
species_737,Length,,,,,184,mean,183,95% Confidence Interval,631,,Baja California peninsula,
species_737,Length,,,,,172,raw_value,,,402,,Baja California peninsula,
species_737,Length,,,,,170,raw_value,,,631,,Baja California peninsula,
species_737,Length,,,,,45,raw_value,,,,,Baja California peninsula,
species_737,Reproduction,,,,,9,min,9,range,37,,Baja California peninsula,
species_737,Reproduction,,,,,55,median,15,range,37,,Baja California peninsula,
species_737,Reproduction,,,,,33,median,7,range,37,,Baja California peninsula,
species_737,Length,,,,,186.99,raw_value,,,,,Baja California peninsula,
species_737,Length,,,,,173.61,raw_value,,,,,Baja California peninsula,
species_737,Length,,,,,210.56,raw_value,,,,,Baja California peninsula,
species_737,Length,,,,,184.11,raw_value,,,,,Baja California peninsula,
species_737,Length,,,,,195.89,raw_value,,,,,Gulf of California,
species_737,Length,,,,,180.56,raw_value,,,,,Gulf of California,
species_737,Length,,,,,227.02,raw_value,,,,,Gulf of California,
species_737,Length,,,,,203.87,raw_value,,,,,Gulf of California,
species_737,Length,,,,,173.11,raw_value,,,,,Gulf of Tehuantepec,
species_737,Length,,,,,172.5,raw_value,,,,,Gulf of Tehuantepec,
species_737,Length,,,,,181.77,raw_value,,,,,Gulf of Tehuantepec,
species_737,Length,,,,,178.65,raw_value,,,,,Gulf of Tehuantepec,
species_737,Reproduction,,,,,7,min,7,range,37,,Gulf of California,
species_737,Reproduction,,,,,5,min,5,range,9,,Gulf of Tehuantepec,
species_737,Reproduction,,,,,29.89,mean,5,range,36,,Colima,
species_737,Relationships,,,,,12.18,,,,161,,Colima,
species_737,Relationships,,,,,1.12,,,,161,,Colima,
species_737,Relationships,,,,,10.22,,,,93,,Colima,
species_737,Relationships,,,,,1.12,,,,93,,Colima,
species_737,Relationships,,,,,13.2,,,,68,,Colima,
species_737,Relationships,,,,,1.14,,,,68,,Colima,
species_737,Length,,,,,175,mean,169,95% Confidence Interval,93,,Colima,
species_737,Length,,,,,175,mean,163,95% Confidence Interval,68,,Colima,
species_737,Length,,,,,274,raw_value,,,93,,Colima,
species_737,Length,,,,,262,raw_value,,,68,,Colima,
species_737,Length,,,,,185,raw_value,,,93,,Colima,
species_737,Length,,,,,180,raw_value,,,68,,Colima,
species_737,Reproduction,,,,,60,raw_value,,,93,,Colima,
species_737,Reproduction,,,,,30,mean,5,range,93,,Colima,
species_737,Length,,,,,303,max,,,1,,Indonesia ,
species_737,Length,,,,,265.5,max,,,1,,Indonesia ,
species_737,Length,,,,,210,min,,range,193,,Indonesia ,
species_737,Growth,,,,,7.7,raw_value,,,185,,Nova Scotia,
species_737,Relationships,,,,,1.73872,raw_value,,,554,,Nova Scotia,
species_737,Relationships,,,,,0.82995,raw_value,,,554,,Nova Scotia,
species_737,Length,,,,,282,max,,,1,,Nova Scotia,
species_737,Growth,,,,,5.9,raw_value,,,185,,Nova Scotia,
species_737,Growth,,,,,0.68,raw_value,,,185,,Nova Scotia,
species_737,Growth,,,,,300,raw_value,,,185,,Nova Scotia,
species_737,Growth,,,,,-0.25,raw_value,,,185,,Nova Scotia,
species_737,Growth,,,,,0.58,raw_value,,,185,,Nova Scotia,
species_737,Growth,,,,,302,raw_value,,,185,,Nova Scotia,
species_737,Growth,,,,,-0.24,raw_value,,,185,,Nova Scotia,
species_739,,,,,,,,,,,,,
species_739,,,,,,,,,,,,,
species_739,,,,,,,,,,,,,
species_739,,,,,,,,,,,,,
species_739,,,,,,,,,,,,,
species_739,,,,,,,,,,,,,
species_739,,,,,,,,,,,,,
species_739,,,,,,,,,,,,,
species_739,,,,,,,,,,,,,
species_739,,,,,,,,,,,,,
species_739,,,,,,,,,,,,,
